Trace
Swept SA
A.08.55,N9000A
2553140000,-96.8833071961465
2553160000,-97.2147759841376
2553180000,-97.4833087806923
2553200000,-97.8823908528607
2553220000,-97.0367095343173
2553240000,-97.3135218934253
2553260000,-97.2602456333782
2553280000,-98.8332716033476
2553300000,-98.0839840073788
2553320000,-97.3641369516055
2553340000,-97.2904541159713
2553360000,-96.6078933817652
2553380000,-96.6111218356359
2553400000,-97.6303223969954
2553420000,-97.0334994563374
2553440000,-97.4123635534324
2553460000,-97.6783313830002
2553480000,-96.8872121930829
2553500000,-95.9699569795736
2553520000,-97.6728532633072
2553540000,-97.6505074875142
2553560000,-97.3413191903676
2553580000,-97.9823002814643
2553600000,-96.1717953147595
2553620000,-95.8284326045225
2553640000,-97.0662588814142
2553660000,-97.5766718368458
2553680000,-97.204811588982
2553700000,-97.9356419648265
2553720000,-96.8609053223407
2553740000,-96.7971051536267
2553760000,-96.731909341111
2553780000,-96.0011045954891
2553800000,-97.1342764473042
2553820000,-97.4654246144219
2553840000,-97.0262151231001
2553860000,-97.0206547930303
2553880000,-97.3236826235488
2553900000,-96.8562773554221
2553920000,-97.6528161502551
2553940000,-96.9928874776984
2553960000,-97.167327477946
2553980000,-95.9278482867047
2554000000,-96.9610052860812
2554020000,-96.5069906544304
2554040000,-97.5567822191191
2554060000,-97.5490152630384
2554080000,-96.5852700228911
2554100000,-96.8449008751971
2554120000,-96.833984290537
2554140000,-97.5727547480101
2554160000,-97.1208901622159
2554180000,-97.7033296538465
2554200000,-97.2789630229563
2554220000,-97.878584021389
2554240000,-96.1680373269686
2554260000,-96.6767151576738
2554280000,-95.6448851320648
2554300000,-96.8216237025548
2554320000,-96.261276101255
2554340000,-96.5465377633788
2554360000,-96.5603655661219
2554380000,-96.2668499716674
2554400000,-98.0845851082199
2554420000,-96.1956411878489
2554440000,-98.3792613210651
2554460000,-96.6393306666035
2554480000,-97.2983042467114
2554500000,-97.4510929079813
2554520000,-95.9724305452094
2554540000,-97.7133864126167
2554560000,-96.788813499174
2554580000,-98.7560334029202
2554600000,-97.3811579028618
2554620000,-95.4700722821772
2554640000,-96.4290149793954
2554660000,-97.3071989366283
2554680000,-97.0517617858987
2554700000,-98.3070524703632
2554720000,-97.2006309415684
2554740000,-96.7016916675437
2554760000,-97.1160315212741
2554780000,-96.1471186270501
2554800000,-97.7143922813502
2554820000,-97.0570285757804
2554840000,-96.0123171350827
2554860000,-96.8507063839155
2554880000,-97.1964333707458
2554900000,-97.4511040295402
2554920000,-96.2771257967221
2554940000,-97.0907895182032
2554960000,-96.9243529499095
2554980000,-97.2022026118432
2555000000,-96.1083795973664
2555020000,-96.7531326987381
2555040000,-96.9997312555443
2555060000,-97.4163154553882
2555080000,-96.6179351456918
2555100000,-96.1855529929674
2555120000,-97.0646610927177
2555140000,-97.8102588887883
2555160000,-96.6137051744751
2555180000,-97.4297075423265
2555200000,-97.9134712451662
2555220000,-97.2947706449139
2555240000,-98.227214969951
2555260000,-95.8735028035601
2555280000,-95.6980134106067
2555300000,-98.1335661100826
2555320000,-96.3178369091471
2555340000,-98.2071082205627
2555360000,-97.4219865269826
2555380000,-96.076872187993
2555400000,-97.3288057833128
2555420000,-97.2501627541672
2555440000,-96.9152870670486
2555460000,-96.9197602843099
2555480000,-95.6687198815761
2555500000,-97.6188337187256
2555520000,-97.6285877503718
2555540000,-96.8983299462398
2555560000,-96.7463024571963
2555580000,-96.3981115738074
2555600000,-96.3027585391439
2555620000,-98.321202342423
2555640000,-97.3756193317492
2555660000,-97.7917697504115
2555680000,-95.6128525401588
2555700000,-96.9486190638379
2555720000,-96.6802816379683
2555740000,-97.5335326072842
2555760000,-97.3455767203723
2555780000,-97.3057665370065
2555800000,-96.390567069097
2555820000,-97.4801722022372
2555840000,-98.0132360793695
2555860000,-96.8084971027597
2555880000,-96.3181957322645
2555900000,-95.9065596360521
2555920000,-96.8780631274856
2555940000,-96.697424940507
2555960000,-97.4823082235907
2555980000,-96.2262133270884
2556000000,-97.0154721420909
2556020000,-97.5804660862
2556040000,-95.6052940109453
2556060000,-96.9822886069288
2556080000,-96.6454137543645
2556100000,-97.8441997249112
2556120000,-96.0941223628101
2556140000,-96.9305878864028
2556160000,-97.4254224393991
2556180000,-96.7789975636265
2556200000,-96.5077179697424
2556220000,-97.443915445003
2556240000,-96.7764616119479
2556260000,-96.7008739111248
2556280000,-97.7531927226977
2556300000,-96.9622432732429
2556320000,-96.9030638171156
2556340000,-96.2492458012041
2556360000,-96.6366157814691
2556380000,-96.4277629576344
2556400000,-98.4618228834515
2556420000,-95.6953584927313
2556440000,-97.5590367144319
2556460000,-96.2922481688004
2556480000,-96.4988445566414
2556500000,-97.3126025783793
2556520000,-96.6793420184659
2556540000,-96.5146594349502
2556560000,-97.7278167646441
2556580000,-96.8691785908065
2556600000,-96.4114296689835
2556620000,-97.4692367555064
2556640000,-97.0412489947523
2556660000,-96.8180813919244
2556680000,-96.9094994460219
2556700000,-97.3021125205689
2556720000,-96.3948154141852
2556740000,-95.9718444270967
2556760000,-96.660051086835
2556780000,-96.7384179853814
2556800000,-95.8488493272896
2556820000,-98.2033792460609
2556840000,-96.4440981788891
2556860000,-97.4031917565182
2556880000,-96.3447879185227
2556900000,-97.5667906123113
2556920000,-96.536507110915
2556940000,-96.6508024073296
2556960000,-98.1792809359526
2556980000,-95.9165307973405
2557000000,-96.7109949865224
2557020000,-96.7824591062657
2557040000,-96.0142171586656
2557060000,-96.438684859984
2557080000,-96.4326341685785
2557100000,-96.9086275302518
2557120000,-96.5120606150875
2557140000,-96.0136871426041
2557160000,-97.7468160886909
2557180000,-97.6511801532568
2557200000,-97.6602175029508
2557220000,-96.6513212998131
2557240000,-97.2113550504108
2557260000,-96.1709625614779
2557280000,-95.9659949082263
2557300000,-96.7789042276523
2557320000,-96.4728278389825
2557340000,-96.6490406840593
2557360000,-96.7321603155521
2557380000,-97.0239852755542
2557400000,-97.4722920818098
2557420000,-96.7913721720733
2557440000,-96.5419702377836
2557460000,-97.2512247148558
2557480000,-95.9719885353171
2557500000,-96.3378014768611
2557520000,-96.6990880060752
2557540000,-97.0732936704807
2557560000,-96.2905483433737
2557580000,-95.5106320239729
2557600000,-97.0612522529094
2557620000,-97.3252586371342
2557640000,-97.2339605135163
2557660000,-97.5556975149982
2557680000,-96.4611200984665
2557700000,-97.0828827972128
2557720000,-97.0518236776847
2557740000,-96.7724719818124
2557760000,-98.0525447737829
2557780000,-96.9779212916054
2557800000,-97.5179445276949
2557820000,-96.9703274610728
2557840000,-95.6190647453352
2557860000,-97.4610350479038
2557880000,-96.5909865429846
2557900000,-95.3287055496315
2557920000,-96.7057567257693
2557940000,-96.4335907094706
2557960000,-95.5153359132384
2557980000,-97.5350433399595
2558000000,-96.3216853198717
2558020000,-98.0947598547696
2558040000,-96.7436291593916
2558060000,-96.5128609558599
2558080000,-96.7302830131898
2558100000,-95.8634029969015
2558120000,-96.0013865178424
2558140000,-97.2041708192805
2558160000,-95.8303892022019
2558180000,-96.741427368929
2558200000,-96.5504350137459
2558220000,-96.7958831074182
2558240000,-96.1905354235391
2558260000,-97.1447442478622
2558280000,-96.9841920155975
2558300000,-96.1569746873495
2558320000,-96.9007053383342
2558340000,-97.5218645154364
2558360000,-96.9065587244316
2558380000,-96.4822675337468
2558400000,-97.4113736296907
2558420000,-96.7572538529572
2558440000,-97.1625974621819
2558460000,-95.8104294639784
2558480000,-97.7307066998536
2558500000,-97.2125113133756
2558520000,-97.3894750849915
2558540000,-97.8679922180329
2558560000,-97.1571379312491
2558580000,-96.5922981622061
2558600000,-96.2021779090958
2558620000,-96.5557660618331
2558640000,-96.6022748580921
2558660000,-97.3199940227153
2558680000,-95.9258023545335
2558700000,-97.013159666044
2558720000,-97.2338598967972
2558740000,-96.3405723330686
2558760000,-95.9787421570199
2558780000,-96.8199569380429
2558800000,-97.2156030053451
2558820000,-96.5816034279122
2558840000,-97.3204081299721
2558860000,-96.8953213416136
2558880000,-96.6614566141403
2558900000,-96.8258595915407
2558920000,-96.3258040989689
2558940000,-96.2206969422289
2558960000,-96.832026557049
2558980000,-97.431662940017
2559000000,-96.4340415720851
2559020000,-95.6455781738957
2559040000,-96.2431965313666
2559060000,-97.4848856432741
2559080000,-97.2647321731501
2559100000,-96.3497178302382
2559120000,-95.5794166615222
2559140000,-96.8744419987165
2559160000,-96.6546091494659
2559180000,-96.0883548765698
2559200000,-96.4786258292303
2559220000,-96.8352315901876
2559240000,-95.8456634641926
2559260000,-96.2090211235418
2559280000,-96.9298899167446
2559300000,-96.5931247489725
2559320000,-97.1432346370313
2559340000,-97.3526188369598
2559360000,-97.1122096716596
2559380000,-96.1100807514493
2559400000,-95.7140384422074
2559420000,-95.8129216011331
2559440000,-96.8866619555513
2559460000,-95.3044732952692
2559480000,-94.9446611447176
2559500000,-95.9723641137309
2559520000,-95.6223214697912
2559540000,-95.1627019273661
2559560000,-94.5444316327795
2559580000,-93.5639351914956
2559600000,-94.6532916684518
2559620000,-94.2798248407051
2559640000,-93.8519279046918
2559660000,-93.552599938898
2559680000,-93.5854163378591
2559700000,-94.6264156430913
2559720000,-92.3679621206766
2559740000,-91.7343774643738
2559760000,-92.2188920937524
2559780000,-91.5170906316284
2559800000,-90.787621474138
2559820000,-90.7857165185188
2559840000,-89.367044503653
2559860000,-89.7759114669687
2559880000,-88.6297106143091
2559900000,-88.9205890962265
2559920000,-89.3415642125245
2559940000,-89.7479227890075
2559960000,-90.3328860520062
2559980000,-83.4693926455501
2560000000,-25.2990154801153
2560020000,-77.9602017177581
2560040000,-90.8631360346765
2560060000,-89.9657369797484
2560080000,-88.8236287582371
2560100000,-89.2533172182702
2560120000,-88.7202189156903
2560140000,-89.1777448115521
2560160000,-91.5675584109289
2560180000,-90.9113982731309
2560200000,-90.9233177351692
2560220000,-90.6112592346976
2560240000,-91.4190728647365
2560260000,-92.9711607021642
2560280000,-93.3844409175015
2560300000,-92.6654202284726
2560320000,-93.1988766911677
2560340000,-94.1519881569952
2560360000,-94.8415492649165
2560380000,-92.4546587926419
2560400000,-95.4045593376849
2560420000,-96.442729635211
2560440000,-95.8136902512894
2560460000,-95.6755591445927
2560480000,-95.5669817383998
2560500000,-96.508494272632
2560520000,-95.9855238176403
2560540000,-96.0461399323272
2560560000,-96.4178525944353
2560580000,-95.9842033427528
2560600000,-96.2153709020188
2560620000,-95.7960930094835
2560640000,-95.7188421486236
2560660000,-95.4080284115427
2560680000,-96.1750854705614
2560700000,-96.583744973312
2560720000,-96.1748589690842
2560740000,-96.6069992357959
2560760000,-97.3517825741414
2560780000,-96.7525986515457
2560800000,-96.540724743975
2560820000,-97.7501065878781
2560840000,-95.9243403640954
2560860000,-97.0882317640833
2560880000,-96.375887533241
2560900000,-97.2180075967299
2560920000,-96.9338242521897
2560940000,-96.9939877256438
2560960000,-95.793224744358
2560980000,-96.7485051160935
2561000000,-95.7051481235787
2561020000,-96.1268776419318
2561040000,-95.9939896295172
2561060000,-96.441595138356
2561080000,-97.1813051228818
2561100000,-96.6137306463895
2561120000,-95.8229663219323
2561140000,-96.7262495320285
2561160000,-97.449419251499
2561180000,-96.9907238515913
2561200000,-96.6912638654378
2561220000,-96.1136181215116
2561240000,-96.4348990062445
2561260000,-95.6511506208986
2561280000,-97.0460965102746
2561300000,-98.2372784046014
2561320000,-96.764025401058
2561340000,-96.4146994390705
2561360000,-96.3728677546917
2561380000,-96.8495743228012
2561400000,-96.5256151299123
2561420000,-96.5276142049276
2561440000,-97.1368503540452
2561460000,-97.8119269425109
2561480000,-97.3520810794693
2561500000,-96.9489851110134
2561520000,-96.7275114372932
2561540000,-96.0278977411286
2561560000,-98.0093157880437
2561580000,-96.8218868630796
2561600000,-96.912792220274
2561620000,-96.4132082289865
2561640000,-96.4109072122884
2561660000,-96.7967460528759
2561680000,-97.1685718752923
2561700000,-96.6109366458744
2561720000,-96.7114229091669
2561740000,-96.1243094194507
2561760000,-96.6387738104118
2561780000,-96.9181288009393
2561800000,-95.631854346722
2561820000,-95.3632494046171
2561840000,-97.2961971194999
2561860000,-96.9120743627266
2561880000,-96.3937623404244
2561900000,-95.9795012215548
2561920000,-96.902078264207
2561940000,-97.3900631430384
2561960000,-96.8585868048768
2561980000,-95.925844013673
2562000000,-96.6388858855554
2562020000,-96.3236400364015
2562040000,-96.492022484642
2562060000,-97.6378459554132
2562080000,-97.6317917884917
2562100000,-96.9674463883972
2562120000,-95.9302754927332
2562140000,-96.6057858623805
2562160000,-96.3974199243655
2562180000,-96.7366178579041
2562200000,-96.9674082161425
2562220000,-97.4083561268461
2562240000,-96.4731049488095
2562260000,-97.2073455184368
2562280000,-96.6886751551584
2562300000,-96.2807321534992
2562320000,-96.0602957826046
2562340000,-97.5316626001498
2562360000,-95.9869111418459
2562380000,-96.9907184257678
2562400000,-96.7755062891038
2562420000,-97.4650485369737
2562440000,-96.4321588729717
2562460000,-97.0954856494311
2562480000,-96.7682070875004
2562500000,-96.3355951386435
2562520000,-98.4089370759575
2562540000,-96.7291287897614
2562560000,-97.7782756371874
2562580000,-97.3588091441384
2562600000,-95.3055718407288
2562620000,-95.8401410464551
2562640000,-96.7410101699753
2562660000,-96.8886088416012
2562680000,-97.8880971737582
2562700000,-96.9029045796822
2562720000,-97.4346259176509
2562740000,-97.1934434902444
2562760000,-96.4041125296917
2562780000,-97.5012959279683
2562800000,-96.3089822496983
2562820000,-97.8516777815416
2562840000,-97.3657484674492
2562860000,-97.4736090108291
2562880000,-97.4353230161087
2562900000,-97.4453941931121
2562920000,-96.4658030342943
2562940000,-97.7391015923052
2562960000,-96.7144537707539
2562980000,-96.581452598031
2563000000,-96.6294136182458
2563020000,-96.2623403479151
2563040000,-96.7766727185166
2563060000,-97.1042528604084
2563080000,-97.2582639495016
2563100000,-96.8324227590881
2563120000,-97.0028232328256
2563140000,-96.767072500215
2563160000,-96.5511059614961
2563180000,-95.6536880465166
2563200000,-97.9483904068122
2563220000,-96.8206535444482
2563240000,-96.7570007806291
2563260000,-96.4731003368595
2563280000,-97.0520661035211
2563300000,-97.0740568329933
2563320000,-96.6186242219734
2563340000,-96.1415402719756
2563360000,-97.0060094963433
2563380000,-97.4787931737669
2563400000,-96.6940263456467
2563420000,-97.7047364083716
2563440000,-96.7164319058188
2563460000,-97.8976179729171
2563480000,-96.374159512615
2563500000,-98.3618956767405
2563520000,-96.4550123719963
2563540000,-97.0586282258044
2563560000,-96.3579772268142
2563580000,-97.958026174887
2563600000,-96.7129986530255
2563620000,-97.4139323719255
2563640000,-96.1398792309988
2563660000,-97.3707426734173
2563680000,-96.4797560359565
2563700000,-96.4738527494459
2563720000,-96.6271471565867
2563740000,-97.0124767757872
2563760000,-97.6453068491742
2563780000,-98.383753210258
2563800000,-95.2528525713138
2563820000,-96.4178944344356
2563840000,-96.7571489481283
2563860000,-95.8408898418258
2563880000,-97.827909323999
2563900000,-97.5052703347063
2563920000,-96.5864274013655
2563940000,-96.6254864773315
2563960000,-96.7054341446773
2563980000,-96.3889623921841
2564000000,-97.2343829646636
2564020000,-96.8591621521391
2564040000,-97.1662036980843
2564060000,-96.5093645984368
2564080000,-96.8554087306244
2564100000,-97.6999240206379
2564120000,-97.1184496862827
2564140000,-95.5874849255335
2564160000,-97.3835275274894
2564180000,-96.7688595027152
2564200000,-96.4803006262561
2564220000,-97.655017695733
2564240000,-97.3490509918554
2564260000,-96.6404033310824
2564280000,-97.191965443097
2564300000,-96.595742548567
2564320000,-96.361085698936
2564340000,-96.8464678906778
2564360000,-96.2522253015421
2564380000,-96.9754893212694
2564400000,-97.2916025519257
2564420000,-96.9699820054073
2564440000,-97.1765749177323
2564460000,-97.5845931787362
2564480000,-96.4479166520208
2564500000,-96.823665365123
2564520000,-96.5759196398382
2564540000,-96.4639851445006
2564560000,-95.8954488053882
2564580000,-96.3105018655547
2564600000,-97.1488687788202
2564620000,-96.4305459116921
2564640000,-96.7272710095356
2564660000,-97.1018503994526
2564680000,-97.2858866903338
2564700000,-97.5004574043902
2564720000,-96.270555643731
2564740000,-96.5185275087715
2564760000,-96.810216972898
2564780000,-97.5701260724458
2564800000,-96.9743935392515
2564820000,-97.5568861355201
2564840000,-96.5972677711077
2564860000,-97.081216598945
2564880000,-96.4762049204745
2564900000,-97.7087657675168
2564920000,-95.6967942565144
2564940000,-96.777154488965
2564960000,-97.5904752540052
2564980000,-95.4083294994514
2565000000,-97.2868282460162
2565020000,-97.8044611256083
2565040000,-95.8382440992402
2565060000,-97.3091959956552
2565080000,-96.9008757929685
2565100000,-96.6319313699388
2565120000,-97.0258423125146
2565140000,-97.9336142148379
2565160000,-97.1359282515264
2565180000,-96.5350469243069
2565200000,-97.2308318491817
2565220000,-95.7559380211687
2565240000,-96.8625514451325
2565260000,-97.0796305460217
2565280000,-97.5543945288397
2565300000,-95.9002547725642
2565320000,-97.2359423805218
2565340000,-96.7046546428739
2565360000,-98.1638190071798
2565380000,-96.2059758436221
2565400000,-97.7920872137292
2565420000,-96.7102368563592
2565440000,-96.9543046907652
2565460000,-96.1291584926524
2565480000,-97.7261143922999
2565500000,-96.5592240632826
2565520000,-97.6373776697224
2565540000,-97.3643971956987
2565560000,-96.5405523411308
2565580000,-97.9985662423028
2565600000,-96.3590053057398
2565620000,-97.0919256717708
2565640000,-96.7116880855807
2565660000,-96.9718435438091
2565680000,-97.2526696183438
2565700000,-96.4055326003286
2565720000,-97.4488516918798
2565740000,-97.1370949522302
2565760000,-96.3069131204005
2565780000,-97.0849655893705
2565800000,-97.9824964837975
2565820000,-97.081853500033
2565840000,-97.7219069730964
2565860000,-97.7683780492525
2565880000,-96.273511426834
2565900000,-96.1438296231531
2565920000,-96.2071238651353
2565940000,-96.5354584090822
2565960000,-96.5221054022787
2565980000,-97.7455945646099
2566000000,-96.6738720548279
2566020000,-96.8647734044094
2566040000,-95.7541048885393
2566060000,-96.909018904073
2566080000,-97.8091524855897
2566100000,-97.0164644358924
2566120000,-97.0230087832889
2566140000,-97.1505026401496
2566160000,-95.818832042274
2566180000,-96.1974474831851
2566200000,-97.0825118836536
2566220000,-96.4088684782316
2566240000,-96.1079562681223
2566260000,-96.2271517023783
2566280000,-96.8491938263791
2566300000,-96.9808368945422
2566320000,-96.3789371245484
2566340000,-96.1055794494971
2566360000,-97.5866591935002
2566380000,-96.888931502473
2566400000,-95.8141913844712
2566420000,-96.3287689357405
2566440000,-96.6229479266483
2566460000,-95.5661437175036
2566480000,-96.8529460722986
2566500000,-96.2708870763509
2566520000,-96.7119670074141
2566540000,-97.1518021750866
2566560000,-96.1463161657316
2566580000,-97.1582898518986
2566600000,-96.6308872848339
2566620000,-95.6213652244847
2566640000,-96.6682488657458
2566660000,-97.8531315029135
2566680000,-96.4300839561288
2566700000,-96.7233765246221
2566720000,-98.0320376789601
2566740000,-97.3227487764404
2566760000,-97.4105045050553
2566780000,-97.2799739990625
2566800000,-96.6749811806434
2566820000,-96.9115992947565
2566840000,-97.0968803490284
2566860000,-96.5572753287244
2566880000,-97.2527584927772
2566900000,-97.5767740849594
2566920000,-96.4814010707539
2566940000,-96.6320173505997
2566960000,-96.5509944794647
2566980000,-97.0829232779986
2567000000,-97.6077041170615
2567020000,-96.1858824736161
2567040000,-96.8147519362145
2567060000,-96.2489503045514
2567080000,-96.4398705141843
2567100000,-96.7210549296952
2567120000,-97.4643106038794
2567140000,-96.3468524695145
2567160000,-96.3676172956473
2567180000,-97.1325620289122
2567200000,-98.0714718760546
2567220000,-96.5298323262275
2567240000,-97.1366732488206
2567260000,-96.6914062054914
2567280000,-97.0125927899675
2567300000,-96.5099723304087
2567320000,-96.5285116704794
2567340000,-97.2569810643861
2567360000,-97.6166610137173
2567380000,-96.5518978628925
2567400000,-96.5709087042475
2567420000,-96.9705153823384
2567440000,-96.5590078309695
2567460000,-97.2242017525149
2567480000,-97.6081168678623
2567500000,-96.887059293285
2567520000,-95.9052237883536
2567540000,-97.551442142191
2567560000,-96.5311509925071
2567580000,-96.4138979626819
2567600000,-96.6686783062686
2567620000,-96.5531038210158
2567640000,-95.9339848241172
2567660000,-96.7476639301335
2567680000,-95.9325135592492
2567700000,-97.4427509426771
2567720000,-95.9951664690543
2567740000,-96.611965498773
2567760000,-96.271579201137
2567780000,-96.9500317387987
2567800000,-96.8763265675971
2567820000,-97.3516374919049
2567840000,-98.1912868886638
2567860000,-97.8932414063634
2567880000,-97.6898545219112
2567900000,-96.2740680949057
2567920000,-97.0220765020363
2567940000,-96.8335890581699
2567960000,-95.9279293007397
2567980000,-96.4409037476423
2568000000,-98.7471673194304
2568020000,-96.3512617425989
2568040000,-95.7828574238461
2568060000,-97.4677766031039
2568080000,-97.3897524801375
2568100000,-96.1419148106212
2568120000,-96.7902289861866
2568140000,-95.1077802927981
2568160000,-97.3077674750913
2568180000,-97.4437294950192
2568200000,-96.8076930320377
2568220000,-96.6648846326002
2568240000,-96.2833457028652
2568260000,-96.3217069569304
2568280000,-96.9235688259606
2568300000,-96.6680527595095
2568320000,-97.2112410087139
2568340000,-97.9745071974064
2568360000,-98.0903644025691
2568380000,-96.5442173004635
2568400000,-96.9565356531808
2568420000,-97.1567538681412
2568440000,-96.3789086788755
2568460000,-96.4063122430922
2568480000,-96.1363870973911
2568500000,-96.7168050880085
2568520000,-96.5120791399088
2568540000,-97.1637881247216
2568560000,-96.582144049904
2568580000,-97.4678685521705
2568600000,-97.1814597215682
2568620000,-96.255148207883
2568640000,-96.7443778501052
2568660000,-96.150814222819
2568680000,-97.8552535552492
2568700000,-96.5102111809492
2568720000,-97.4305438774879
2568740000,-96.4626270904707
2568760000,-96.2175972125838
2568780000,-96.7009613788285
2568800000,-96.6585827529598
2568820000,-96.4659838178938
2568840000,-96.5265244923753
2568860000,-97.4532507463299
2568880000,-97.0838765497314
2568900000,-97.2592749370832
2568920000,-96.9645111037219
2568940000,-97.8736597897956
2568960000,-96.0223193363492
2568980000,-97.1751210261289
2569000000,-96.712936516717
2569020000,-96.6136005356975
2569040000,-97.2260806136515
2569060000,-96.7744200129064
2569080000,-96.6085834907407
2569100000,-96.2464892739727
2569120000,-96.7779465712223
2569140000,-97.1732720176511
2569160000,-96.1127523783856
2569180000,-96.2579746835382
2569200000,-95.738002976715
2569220000,-96.5286728200546
2569240000,-96.6195027370433
2569260000,-96.8134028347934
2569280000,-96.5217320498576
2569300000,-96.7591422861284
2569320000,-96.3446171265396
2569340000,-97.1428687105316
2569360000,-96.5941542854138
2569380000,-96.97050652016
2569400000,-97.3544970757129
2569420000,-97.5056602970485
