Trace
Swept SA
A.08.55,N9000A
33640000,-103.183115518888
33660000,-102.862961247322
33680000,-102.989503710566
33700000,-103.056182916439
33720000,-103.313102542483
33740000,-103.340151956018
33760000,-102.34578534054
33780000,-102.656175785726
33800000,-103.233815773542
33820000,-102.832085139999
33840000,-103.074446397214
33860000,-102.622692157126
33880000,-103.020130797568
33900000,-102.426807746868
33920000,-102.438971736019
33940000,-103.322207993791
33960000,-102.805346129538
33980000,-102.930475481163
34000000,-102.994307777013
34020000,-103.009615251423
34040000,-102.950593925742
34060000,-103.015169035688
34080000,-103.033103162418
34100000,-102.729015140453
34120000,-102.686177822858
34140000,-102.642089023685
34160000,-102.761338956197
34180000,-102.689108490131
34200000,-103.176394339808
34220000,-103.392812015854
34240000,-102.720724352628
34260000,-103.570146715725
34280000,-103.212104323982
34300000,-102.84227703733
34320000,-103.051897889855
34340000,-103.253568586341
34360000,-102.304745353942
34380000,-103.099718368092
34400000,-102.615853263127
34420000,-102.56695245286
34440000,-102.734197992723
34460000,-102.887740941587
34480000,-103.533370464294
34500000,-102.777801809018
34520000,-102.067240917165
34540000,-102.754884381538
34560000,-103.221777494604
34580000,-102.352484610605
34600000,-102.511016837333
34620000,-103.479134188621
34640000,-103.295665905767
34660000,-102.689402941705
34680000,-102.584552659683
34700000,-103.252217298862
34720000,-102.889535428963
34740000,-103.299673906736
34760000,-102.209569336941
34780000,-103.014773925433
34800000,-103.081587408197
34820000,-102.84616949738
34840000,-101.814130229763
34860000,-103.201565830742
34880000,-102.241865975536
34900000,-103.106254263208
34920000,-102.901679929298
34940000,-102.743786616999
34960000,-102.640918583107
34980000,-102.867464680424
35000000,-103.295142703511
35020000,-103.059066019991
35040000,-103.482928894737
35060000,-102.162489783193
35080000,-103.347321761881
35100000,-102.928104178132
35120000,-102.528248118872
35140000,-102.865836236081
35160000,-103.091602096655
35180000,-102.891924699722
35200000,-102.457656959588
35220000,-103.316186894251
35240000,-102.800980228843
35260000,-103.675853600385
35280000,-103.028746850042
35300000,-103.038646306159
35320000,-103.234826733784
35340000,-102.648785150439
35360000,-102.798338961815
35380000,-103.224068402669
35400000,-102.55454729422
35420000,-102.383407390105
35440000,-103.19766627368
35460000,-102.664662209816
35480000,-102.445534552464
35500000,-102.104967925588
35520000,-102.835540999663
35540000,-102.324968612035
35560000,-102.41466229946
35580000,-102.893687028048
35600000,-103.153323148527
35620000,-102.671632086576
35640000,-103.297707330658
35660000,-102.563119754804
35680000,-102.791796791712
35700000,-102.88641324621
35720000,-102.391545063156
35740000,-102.978137890252
35760000,-102.64439686118
35780000,-102.598227362368
35800000,-102.802507715771
35820000,-102.79393122855
35840000,-104.144756728035
35860000,-102.029282852151
35880000,-103.374164081351
35900000,-102.136797613621
35920000,-102.713070857931
35940000,-102.59929813588
35960000,-102.966880392347
35980000,-102.692647454748
36000000,-102.674849883511
36020000,-103.350931109114
36040000,-102.347220486245
36060000,-103.339487296417
36080000,-102.660309786526
36100000,-102.72136154308
36120000,-102.488446905572
36140000,-103.463386372209
36160000,-103.392066585269
36180000,-102.610588144388
36200000,-103.249631024179
36220000,-102.703758230693
36240000,-101.792471457868
36260000,-102.884094557252
36280000,-101.924084916683
36300000,-103.394416592399
36320000,-103.102513576373
36340000,-102.734822080607
36360000,-102.428641101396
36380000,-103.613788922621
36400000,-103.370179741028
36420000,-103.192179942078
36440000,-101.970833499158
36460000,-103.57694409122
36480000,-103.205287036704
36500000,-103.297107830765
36520000,-102.884976821367
36540000,-102.019931363419
36560000,-103.177149255049
36580000,-101.853743493848
36600000,-101.917980930045
36620000,-102.583979153483
36640000,-103.698424769347
36660000,-102.024110518744
36680000,-102.457520741538
36700000,-102.593568588405
36720000,-103.424123043491
36740000,-102.997109493885
36760000,-103.364954112307
36780000,-102.217649116591
36800000,-101.987833374892
36820000,-103.394091772347
36840000,-102.781993469742
36860000,-102.931762447747
36880000,-102.357304256722
36900000,-103.029476895535
36920000,-102.341574401696
36940000,-102.50189942388
36960000,-103.744962069452
36980000,-102.074075912018
37000000,-101.837979496911
37020000,-102.879500640451
37040000,-103.018373568581
37060000,-103.505557342989
37080000,-102.528243069393
37100000,-101.634759764243
37120000,-102.488660697484
37140000,-102.27968810634
37160000,-102.751935972098
37180000,-103.184923273109
37200000,-102.35045052733
37220000,-102.050432329815
37240000,-103.144836098468
37260000,-102.380866042786
37280000,-102.691189026488
37300000,-103.099260173932
37320000,-103.027156520331
37340000,-102.763917821198
37360000,-102.125486504795
37380000,-103.380990190074
37400000,-102.552422918831
37420000,-103.062015160016
37440000,-102.719789027842
37460000,-102.254991771482
37480000,-103.346380280886
37500000,-102.044246005504
37520000,-102.948417075869
37540000,-102.281929466348
37560000,-102.268709623877
37580000,-102.283598710643
37600000,-102.620218394661
37620000,-102.94155000969
37640000,-102.40794733855
37660000,-102.791448988963
37680000,-102.591090905878
37700000,-103.351979602424
37720000,-102.219588373168
37740000,-103.031293967828
37760000,-101.819835315656
37780000,-102.364194531528
37800000,-103.09514310504
37820000,-101.581779501633
37840000,-102.162468544445
37860000,-102.663245879375
37880000,-103.204300870886
37900000,-102.87446586508
37920000,-102.451115791196
37940000,-102.351712600922
37960000,-102.593684461667
37980000,-103.189172698317
38000000,-102.67496752654
38020000,-102.692013586516
38040000,-102.844388102907
38060000,-102.971801735364
38080000,-102.339657282507
38100000,-102.818447007492
38120000,-102.550115036948
38140000,-102.334422972223
38160000,-103.210911708274
38180000,-102.173936928019
38200000,-101.87733888339
38220000,-101.274438476775
38240000,-102.348751891507
38260000,-102.35800503452
38280000,-102.987886148397
38300000,-102.189692345197
38320000,-101.476774550231
38340000,-102.290793849296
38360000,-102.357039372787
38380000,-102.525485544666
38400000,-101.710290619003
38420000,-102.098317714226
38440000,-101.791647399536
38460000,-102.228416170869
38480000,-101.513023554759
38500000,-102.569931828688
38520000,-102.177119241444
38540000,-102.117950047301
38560000,-102.468740442149
38580000,-102.368590455114
38600000,-102.538051063273
38620000,-102.309075673888
38640000,-101.875657577746
38660000,-101.887812480588
38680000,-102.231810649236
38700000,-102.077831113047
38720000,-101.946002709891
38740000,-102.160410849765
38760000,-102.157084869936
38780000,-101.885560520805
38800000,-102.57763536696
38820000,-101.556197247904
38840000,-102.054739002519
38860000,-101.42083007973
38880000,-101.856938054785
38900000,-101.586641569472
38920000,-102.075327542101
38940000,-101.286022533736
38960000,-102.472429840152
38980000,-102.609660611423
39000000,-101.878238651404
39020000,-101.773055845336
39040000,-101.484018485573
39060000,-100.798034951532
39080000,-101.233395731349
39100000,-101.887335581163
39120000,-101.196373788811
39140000,-102.075653186535
39160000,-101.827578780717
39180000,-102.389492726422
39200000,-101.423020911975
39220000,-101.736825212075
39240000,-101.034025155332
39260000,-101.367422040939
39280000,-101.359398507531
39300000,-101.357584330051
39320000,-100.971935829874
39340000,-101.511460357161
39360000,-101.357375738364
39380000,-100.941230089079
39400000,-100.023508146398
39420000,-100.854758617087
39440000,-99.969792329204
39460000,-100.819095496402
39480000,-99.9300615912836
39500000,-100.097856235815
39520000,-99.1072503760096
39540000,-98.4300189787449
39560000,-97.4757391783339
39580000,-96.6616446279453
39600000,-95.0695191416826
39620000,-94.2984643587108
39640000,-94.4499786226028
39660000,-95.2158133970679
39680000,-95.315544273609
39700000,-96.2227798748717
39720000,-95.2055560027543
39740000,-95.2474935808888
39760000,-94.0359363910849
39780000,-93.4122265299732
39800000,-91.7361772392277
39820000,-92.6067948208986
39840000,-91.4269977650566
39860000,-90.7628263956305
39880000,-91.5643244232546
39900000,-90.2339749011963
39920000,-89.6735403625458
39940000,-90.8493686111108
39960000,-91.1597252735612
39980000,-81.3357187465247
40000000,-25.1009102389144
40020000,-80.1674640169792
40040000,-91.0195666744485
40060000,-90.1496581662749
40080000,-89.4694757884902
40100000,-90.8591430847121
40120000,-90.7437616875448
40140000,-91.5760663404394
40160000,-92.4070134229708
40180000,-93.0597982124032
40200000,-93.188969448884
40220000,-94.3161809722786
40240000,-94.5131488189234
40260000,-94.6825828109239
40280000,-94.5918933416252
40300000,-95.3446939246503
40320000,-95.4848935684146
40340000,-95.5419977664041
40360000,-94.9285510928527
40380000,-93.8852887067828
40400000,-95.0284703113739
40420000,-96.3421502895736
40440000,-97.4225008937694
40460000,-98.3612503838028
40480000,-98.92726084025
40500000,-100.015377829239
40520000,-100.393951615967
40540000,-99.9969629903773
40560000,-100.625472928619
40580000,-99.9675828585052
40600000,-100.617940490415
40620000,-100.518047192265
40640000,-100.900845892159
40660000,-100.73984201612
40680000,-100.63546071421
40700000,-100.873161437824
40720000,-101.514763654106
40740000,-101.509685113592
40760000,-101.647466783461
40780000,-101.147922537213
40800000,-101.72995681917
40820000,-101.712566036888
40840000,-101.49095058006
40860000,-101.221124494168
40880000,-101.31800502442
40900000,-101.26817979105
40920000,-101.855967017967
40940000,-101.542287439842
40960000,-101.513646031517
40980000,-102.071681685755
41000000,-101.230984007474
41020000,-100.930118253149
41040000,-101.885099592446
41060000,-101.340020612674
41080000,-101.611864115721
41100000,-102.082464263405
41120000,-101.982241364358
41140000,-101.610956727499
41160000,-102.081892248885
41180000,-102.097171189837
41200000,-102.55856477385
41220000,-102.482066793594
41240000,-101.0180635109
41260000,-102.199215212882
41280000,-101.519663669022
41300000,-102.660100000349
41320000,-102.324499642172
41340000,-102.367406131971
41360000,-101.844539711186
41380000,-101.656640715304
41400000,-102.307327902756
41420000,-102.105587063777
41440000,-101.593401238091
41460000,-101.937102332194
41480000,-102.340825836779
41500000,-102.849703181556
41520000,-102.11278250924
41540000,-102.302839125548
41560000,-102.73892650148
41580000,-102.562719685366
41600000,-102.041659784555
41620000,-102.545920057161
41640000,-102.609417608536
41660000,-101.963519828639
41680000,-103.112266595631
41700000,-102.345293277046
41720000,-102.577652444814
41740000,-102.249246784356
41760000,-101.82755729441
41780000,-102.193897355953
41800000,-102.094894348771
41820000,-102.437472458625
41840000,-102.365591157743
41860000,-102.285526303781
41880000,-102.265932846315
41900000,-101.964250830048
41920000,-102.066273545108
41940000,-102.556916519105
41960000,-102.348479673283
41980000,-102.83108590141
42000000,-102.467267400721
42020000,-103.005543507252
42040000,-102.208986657358
42060000,-103.531595322863
42080000,-102.326308954665
42100000,-102.815395270446
42120000,-102.775782133092
42140000,-102.671061277
42160000,-102.301117913972
42180000,-101.936693591285
42200000,-101.963574454952
42220000,-102.290938483163
42240000,-102.890985891511
42260000,-103.109353732015
42280000,-103.134591909753
42300000,-103.748695078138
42320000,-102.93613539524
42340000,-102.97305591767
42360000,-102.186053604728
42380000,-102.633164863243
42400000,-102.144275642547
42420000,-102.077023423273
42440000,-102.589792204848
42460000,-103.605413810074
42480000,-102.61245672971
42500000,-102.936182866615
42520000,-102.447363512407
42540000,-102.846590402539
42560000,-103.010510665694
42580000,-103.038114011406
42600000,-103.017468631765
42620000,-103.121508746986
42640000,-102.240420376003
42660000,-103.106995154496
42680000,-103.260877668222
42700000,-102.19044090501
42720000,-102.97895473303
42740000,-103.014247897753
42760000,-102.278156020402
42780000,-103.394743241728
42800000,-102.615443764088
42820000,-102.970607555853
42840000,-102.644211679121
42860000,-103.098264406276
42880000,-103.254636418767
42900000,-102.56644898014
42920000,-102.467459545139
42940000,-102.609955888088
42960000,-102.61447398859
42980000,-102.153553220633
43000000,-102.390612981619
43020000,-102.87003512986
43040000,-103.316413657257
43060000,-102.948782935888
43080000,-103.191461267631
43100000,-102.36497005307
43120000,-103.327657023356
43140000,-102.686589569201
43160000,-103.456712194783
43180000,-102.839247002803
43200000,-102.815854745143
43220000,-102.97046544014
43240000,-104.487872596654
43260000,-102.359715656722
43280000,-102.894923347973
43300000,-102.43231782511
43320000,-103.013864279484
43340000,-102.08459628299
43360000,-103.217933413799
43380000,-103.529215555833
43400000,-102.398005679299
43420000,-102.453010814713
43440000,-102.538928803619
43460000,-102.459261185973
43480000,-103.195079290002
43500000,-102.987908341961
43520000,-102.939775164715
43540000,-102.896922929786
43560000,-103.309316973582
43580000,-102.445614625721
43600000,-103.330389075506
43620000,-102.10793329633
43640000,-101.693766635557
43660000,-103.454716575555
43680000,-101.831004361101
43700000,-102.35761923087
43720000,-103.093300880368
43740000,-102.427534491667
43760000,-102.505924262859
43780000,-101.974844173307
43800000,-102.651579929657
43820000,-103.113790822828
43840000,-102.891189328139
43860000,-103.217592757222
43880000,-102.772736580487
43900000,-103.237344339048
43920000,-102.925592493926
43940000,-102.672530538374
43960000,-103.596047861374
43980000,-102.655159428461
44000000,-102.388899138936
44020000,-103.293540556459
44040000,-102.844760442261
44060000,-102.827420859442
44080000,-102.381274100878
44100000,-101.999003003072
44120000,-102.004056010048
44140000,-103.394507953706
44160000,-102.346587955154
44180000,-103.846031196395
44200000,-103.058941835128
44220000,-102.922743988997
44240000,-102.505416800216
44260000,-103.732949192319
44280000,-102.824157403408
44300000,-102.832778219395
44320000,-102.903680930791
44340000,-102.525199248679
44360000,-102.931980545534
44380000,-102.128372144905
44400000,-102.448800482412
44420000,-103.830224944818
44440000,-102.528329772604
44460000,-103.123559301971
44480000,-103.569978858381
44500000,-103.311396161341
44520000,-103.36846292011
44540000,-102.509181099081
44560000,-102.5295444561
44580000,-101.595752446794
44600000,-102.190807472793
44620000,-102.914357824854
44640000,-103.130900735372
44660000,-102.922504024172
44680000,-102.335007933197
44700000,-102.044554576806
44720000,-103.263769570448
44740000,-103.451691177892
44760000,-102.19949692839
44780000,-102.663928343543
44800000,-101.992989114023
44820000,-102.773559045938
44840000,-103.798928179067
44860000,-102.772235043373
44880000,-102.711902619437
44900000,-103.017249813223
44920000,-103.451581799279
44940000,-102.614337301905
44960000,-102.563376337323
44980000,-103.019566579186
45000000,-103.038378888263
45020000,-102.269559912494
45040000,-102.0748653732
45060000,-103.573069253016
45080000,-102.895684463938
45100000,-103.842764328984
45120000,-102.780490183098
45140000,-103.419390935734
45160000,-103.730510463224
45180000,-102.40174945418
45200000,-102.791168459822
45220000,-103.601986678011
45240000,-102.390841229346
45260000,-102.798907393626
45280000,-101.736592852395
45300000,-102.314907016607
45320000,-103.056898146996
45340000,-102.236688905264
45360000,-102.864171062496
45380000,-103.65854597515
45400000,-102.021141614347
45420000,-102.991610742256
45440000,-103.470805988113
45460000,-103.678230815552
45480000,-102.343016647145
45500000,-102.750407397649
45520000,-102.592383678697
45540000,-102.851507576015
45560000,-103.164542938612
45580000,-103.026910047795
45600000,-102.667923414333
45620000,-102.524834135322
45640000,-102.18166752026
45660000,-103.21344002272
45680000,-101.938568334823
45700000,-102.033037296353
45720000,-103.020801048293
45740000,-102.354980572064
45760000,-102.302773932458
45780000,-103.288093966734
45800000,-103.561699445868
45820000,-102.591374157474
45840000,-102.118697757777
45860000,-103.286698726801
45880000,-103.047209617174
45900000,-102.233773604351
45920000,-103.378018960983
45940000,-103.163938325621
45960000,-102.980361786774
45980000,-102.827728131466
46000000,-102.703542210422
46020000,-103.252658965143
46040000,-102.508677270434
46060000,-101.936606962995
46080000,-102.73897543156
46100000,-103.872740526923
46120000,-101.899858490621
46140000,-102.50524758936
46160000,-102.455846153337
46180000,-103.622454867305
46200000,-103.481287247232
46220000,-102.333908630861
46240000,-103.025522433977
46260000,-103.082509871228
46280000,-102.646969440334
46300000,-103.415685556603
46320000,-103.512428527338
46340000,-102.311100201892
46360000,-102.932084722429
46380000,-102.814204190295
46400000,-103.162839054818
46420000,-102.281065208267
46440000,-104.607502793644
46460000,-102.505683903331
46480000,-103.020943922314
46500000,-102.565108020503
46520000,-103.007357012252
46540000,-102.169033490865
46560000,-103.166444890591
46580000,-102.141286505805
46600000,-103.036931004314
46620000,-102.604395310058
46640000,-103.115642093743
46660000,-102.195346843569
46680000,-102.575330684226
46700000,-102.564446717228
46720000,-103.472962354167
46740000,-103.481752002887
46760000,-103.012348017879
46780000,-102.60964544042
46800000,-101.799015679476
46820000,-102.090748099363
46840000,-102.700189252577
46860000,-103.291907562825
46880000,-103.180775304669
46900000,-103.159127524338
46920000,-101.969864176708
46940000,-101.892047602929
46960000,-103.335336805071
46980000,-103.533299113313
47000000,-102.835121754983
47020000,-102.549854052676
47040000,-103.06348815334
47060000,-102.573985586234
47080000,-102.302927485632
47100000,-102.655914622441
47120000,-102.392029127327
47140000,-103.246455888132
47160000,-103.186300197078
47180000,-103.039815545471
47200000,-102.106984806872
47220000,-102.732665230326
47240000,-102.161159995849
47260000,-103.408929071776
47280000,-101.904464662158
47300000,-102.981317758546
47320000,-102.655385613819
47340000,-103.168818380374
47360000,-103.478053083606
47380000,-103.442454443852
47400000,-102.571253659703
47420000,-103.163902709145
47440000,-102.495153609115
47460000,-103.031658719243
47480000,-103.088712469416
47500000,-101.946617790849
47520000,-102.214455501758
47540000,-103.565951152657
47560000,-102.615735282351
47580000,-102.76091103088
47600000,-103.079720210666
47620000,-102.582529374575
47640000,-102.71245984897
47660000,-101.984962004265
47680000,-103.088477044267
47700000,-102.824035783605
47720000,-103.055804551734
47740000,-102.19764982593
47760000,-102.868247755788
47780000,-103.073929403833
47800000,-102.610177820156
47820000,-102.398207780917
47840000,-102.913638114302
47860000,-102.85877322481
47880000,-102.989771898496
47900000,-102.225671728344
47920000,-102.859446902259
47940000,-102.878574753994
47960000,-102.641962815769
47980000,-102.27794299941
48000000,-102.742145643322
48020000,-102.607246802075
48040000,-102.85404126185
48060000,-102.684124867048
48080000,-102.545443827012
48100000,-103.655399775886
48120000,-102.749591434502
48140000,-102.704784133719
48160000,-103.276855087706
48180000,-102.637550842149
48200000,-101.710030873068
48220000,-102.391008468442
48240000,-102.27467516197
48260000,-102.934556507942
48280000,-103.885806725272
48300000,-102.521928529593
48320000,-102.898762325088
48340000,-102.977495514608
48360000,-103.454330252987
48380000,-102.586276462112
48400000,-102.388175087423
48420000,-102.731617588714
48440000,-102.851399310739
48460000,-103.235582521474
48480000,-103.138165792604
48500000,-102.227459301875
48520000,-102.356577055235
48540000,-101.835944301271
48560000,-102.306266023202
48580000,-102.557938470926
48600000,-103.103475916193
48620000,-102.719208900499
48640000,-103.426115805131
48660000,-102.749878004388
48680000,-103.33999568279
48700000,-103.335298154085
48720000,-102.212230219894
48740000,-103.823443426163
48760000,-101.951149560426
48780000,-102.654979768232
48800000,-103.538797831462
48820000,-102.188742740386
48840000,-102.906344732734
48860000,-101.951495591507
48880000,-101.655418659185
48900000,-102.794298639629
48920000,-102.981939075151
48940000,-103.375668765694
48960000,-102.156534498396
48980000,-102.924594213683
49000000,-102.939017647183
49020000,-102.070365276782
49040000,-102.903340918685
49060000,-103.52215263427
49080000,-103.02314720628
49100000,-102.552273962154
49120000,-102.788455135472
49140000,-102.934407508812
49160000,-102.747953297107
49180000,-102.606077725083
49200000,-102.994141833292
49220000,-103.038345473735
49240000,-102.435030422147
49260000,-102.771853898365
49280000,-103.071140089308
49300000,-102.492662015723
49320000,-102.736190963983
49340000,-103.33981699994
49360000,-102.871492106269
49380000,-104.058571906751
49400000,-102.17472101877
49420000,-101.969475282464
49440000,-102.985529857441
49460000,-102.919108322849
49480000,-103.510266842666
49500000,-102.166787557829
49520000,-101.985873993163
49540000,-101.839467323642
49560000,-103.223755816098
49580000,-103.096396029873
49600000,-103.131942536907
49620000,-103.13570167946
49640000,-102.110325112567
49660000,-103.337070876771
49680000,-102.891424671559
49700000,-103.435037201433
49720000,-103.03084912423
49740000,-102.240292135961
49760000,-103.489472964405
49780000,-102.594845696569
49800000,-102.257539086334
49820000,-103.305841490997
49840000,-102.225733425072
49860000,-103.380503181314
49880000,-102.734196220471
49900000,-102.780091823435
49920000,-103.006470001044
49940000,-103.11914299608
49960000,-103.082183503643
49980000,-102.925499413929
50000000,-102.595370864788
